重庆,"{'2008': [4275.0, 4351.0, 4461.0], '2009': [3975.0, 3884.0, 4323.0], '2010': [5278.0, 5371.0, 5556.0], '2011': [7103.0, 7096.0, 7366.0], '2012': [6857.0, 6806.0, 6878.0], '2013': [7076.0, 7202.0, 7154.0], '2014': [7273.0, 7378.0, 7448.0], '2015': [7113.0, 6947.0, 7095.0], '2016': [6846.0, 6953.0, 6990.0], '2017': [7431.0, 7584.0, 7855.0]}"
贵阳,"{'2008': [3917.0, 3912.0, 4095.0], '2009': [3763.0, 3861.0, 3815.0], '2010': [4624.0, 4487.0, 4734.0], '2011': [5557.0, 5546.0, 5553.0], '2012': [5588.0, 5569.0, 5550.0], '2013': [5597.0, 5646.0, 5640.0], '2014': [5754.0, 5789.0, 5808.0], '2015': [5788.0, 5855.0, 5990.0], '2016': [6177.0, 6316.0, 6204.0], '2017': [6165.0, 6270.0, 6495.0]}"
哈尔滨,"{'2008': [4923.0, 4936.0, 5010.0], '2009': [5578.0, 5786.0, 6054.0], '2010': [7129.0, 7413.0, 7467.0], '2011': [7485.0, 7584.0, 7678.0], '2012': [7590.0, 7505.0, 7263.0], '2013': [7268.0, 7248.0, 7264.0], '2014': [7254.0, 7262.0, 7259.0], '2015': [7017.0, 7156.0, 7068.0], '2016': [7410.0, 7584.0, 7556.0], '2017': [7504.0, 7642.0, 7604.0]}"
合肥,"{'2008': [4190.0, 4225.0, 4305.0], '2009': [4580.0, 4501.0, 4474.0], '2010': [5085.0, 5199.0, 5341.0], '2011': [6161.0, 6259.0, 6248.0], '2012': [6201.0, 6267.0, 6252.0], '2013': [6492.0, 6557.0, 6688.0], '2014': [7281.0, 7420.0, 7519.0], '2015': [7682.0, 7653.0, 7768.0], '2016': [8636.0, 8962.0, 10382.0], '2017': [14229.0, 14521.0, 14583.0]}"
杭州,"{'2008': [13478.0, 11879.0, 12565.0], '2009': [12662.0, 12425.0, 12665.0], '2010': [17911.0, 18417.0, 18281.0], '2011': [21635.0, 21662.0, 21283.0], '2012': [18020.0, 18048.0, 18047.0], '2013': [19289.0, 19748.0, 19209.0], '2014': [18631.0, 19126.0, 18503.0], '2015': [17907.0, 18637.0, 17333.0], '2016': [18026.0, 18390.0, 18404.0], '2017': [21821.0, 22526.0, 22487.0]}"
昆明,"{'2008': [4689.0, 4795.0, 4761.0], '2009': [4662.0, 4761.0, 4687.0], '2010': [6041.0, 6078.0, 6504.0], '2011': [8644.0, 8872.0, 9005.0], '2012': [8633.0, 8672.0, 8843.0], '2013': [8798.0, 8892.0, 8777.0], '2014': [8673.0, 8931.0, 8985.0], '2015': [8157.0, 8213.0, 8199.0], '2016': [8177.0, 8109.0, 8154.0], '2017': [8559.0, 8609.0, 8822.0]}"
兰州,"{'2008': [3548.0, 3500.0, 3600.0], '2009': [3763.0, 3778.0, 3868.0], '2010': [4980.0, 5511.0, 5694.0], '2011': [7281.0, 7349.0, 7553.0], '2012': [7691.0, 7542.0, 7502.0], '2013': [7906.0, 7989.0, 8184.0], '2014': [8585.0, 8435.0, 8444.0], '2015': [8347.0, 8366.0, 8330.0], '2016': [8594.0, 8535.0, 8746.0], '2017': [9003.0, 9026.0, 9180.0]}"
南京,"{'2008': [8678.0, 8195.0, 8490.0], '2009': [8272.0, 8007.0, 9212.0], '2010': [11389.0, 11639.0, 12269.0], '2011': [14586.0, 14143.0, 14192.0], '2012': [14272.0, 13897.0, 14101.0], '2013': [15212.0, 15335.0, 15433.0], '2014': [17693.0, 17271.0, 17137.0], '2015': [16886.0, 16948.0, 16791.0], '2016': [18167.0, 18535.0, 19389.0], '2017': [24936.0, 25193.0, 25947.0]}"
南宁,"{'2008': [4263.0, 4084.0, 4277.0], '2009': [4264.0, 4299.0, 4358.0], '2010': [5837.0, 5952.0, 6165.0], '2011': [6857.0, 6856.0, 6839.0], '2012': [6856.0, 6813.0, 6889.0], '2013': [6814.0, 7077.0, 7084.0], '2014': [6843.0, 7024.0, 6988.0], '2015': [6845.0, 7056.0, 6959.0], '2016': [7008.0, 7052.0, 7222.0], '2017': [7535.0, 7705.0, 7965.0]}"
上海,"{'2008': [16413.0, 20699.0, 16197.0], '2009': [15468.0, 15242.0, 15881.0], '2010': [21187.0, 22008.0, 22297.0], '2011': [25285.0, 25062.0, 24856.0], '2012': [24654.0, '', ''], '2013': ['', '', ''], '2014': ['', '', ''], '2015': ['', '', ''], '2016': ['', '', ''], '2017': ['', '', '']}"
石家庄,"{'2008': [4250.0, 4219.0, 4349.0], '2009': [4167.0, 4173.0, 4192.0], '2010': ['', '', ''], '2011': ['', '', ''], '2012': ['', '', ''], '2013': ['', '', ''], '2014': ['', '', ''], '2015': ['', '', ''], '2016': ['', '', ''], '2017': ['', '', '']}"
沈阳,"{'2008': [4673.0, 4708.0, 4748.0], '2009': ['', '', ''], '2010': ['', '', ''], '2011': ['', '', ''], '2012': ['', '', ''], '2013': ['', '', ''], '2014': ['', '', ''], '2015': ['', '', ''], '2016': ['', '', ''], '2017': ['', '', '']}"
太原,"{'2008': ['', '', ''], '2009': ['', '', ''], '2010': ['', '', ''], '2011': ['', '', ''], '2012': ['', '', ''], '2013': ['', '', ''], '2014': ['', '', ''], '2015': ['', '', ''], '2016': ['', '', ''], '2017': ['', '', '']}"
武汉,"{'2008': ['', '', ''], '2009': ['', '', ''], '2010': ['', '', ''], '2011': ['', '', ''], '2012': ['', '', ''], '2013': ['', '', ''], '2014': ['', '', ''], '2015': ['', '', ''], '2016': ['', '', ''], '2017': ['', '', '']}"
乌鲁木齐,"{'2008': ['', '', ''], '2009': ['', '', ''], '2010': ['', '', ''], '2011': ['', '', ''], '2012': ['', '', ''], '2013': ['', '', ''], '2014': ['', '', ''], '2015': ['', '', ''], '2016': ['', '', ''], '2017': ['', '', '']}"
郑州,"{'2008': ['', '', ''], '2009': ['', '', ''], '2010': ['', '', ''], '2011': ['', '', ''], '2012': ['', '', ''], '2013': ['', '', ''], '2014': ['', '', ''], '2015': ['', '', ''], '2016': ['', '', ''], '2017': ['', '', '']}"
海口,"{'2009': [3724.0, 3927.0, 3898.0], '2010': [5224.0, 6966.0, 7290.0], '2011': [8444.0, 7840.0, 8301.0], '2012': [7451.0, 7507.0, 7582.0], '2013': [7145.0, 7163.0, 7271.0], '2014': [7528.0, 7433.0, 7382.0], '2015': [7315.0, 7395.0, 7317.0], '2016': [7549.0, 7465.0, 7513.0], '2017': [8154.0, 8224.0, 8610.0]}"
西宁,"{'2009': ['', '', ''], '2010': ['', '', ''], '2011': ['', '', ''], '2012': ['', '', ''], '2013': ['', '', ''], '2014': ['', '', ''], '2015': ['', '', ''], '2016': ['', '', ''], '2017': ['', '', '']}"
银川,"{'2009': ['', '', ''], '2010': ['', '', ''], '2011': ['', '', ''], '2012': ['', '', ''], '2013': ['', '', ''], '2014': ['', '', ''], '2015': ['', '', ''], '2016': ['', '', ''], '2017': ['', '', '']}"
呼和浩特,"{'2010': [3566.0, 3647.0, 3767.0], '2011': [5115.0, 5260.0, 5472.0], '2012': [6201.0, 6295.0, 6313.0], '2013': [6446.0, 6581.0, 6609.0], '2014': [6556.0, 6535.0, 6572.0], '2015': [6345.0, 6248.0, 6311.0], '2016': [6341.0, 6453.0, 6420.0], '2017': [6630.0, 6476.0, 6724.0]}"
拉萨,"{'2012': [3708.0, 3598.0], '2013': [4215.0, 4269.0, 4264.0], '2014': [6572.0, 6615.0, 6596.0], '2015': [7206.0, 7293.0, 7450.0], '2016': [7314.0, 7364.0, 7467.0], '2017': [8152.0, 8305.0, 8204.0]}"
